File_Path,SHA256_Hash
/etc/apparmor.d/abstractions/user-download,ffdf6246d8740b9fcd339fc2c38c35ce96bdf3b1589bcc84be8a6360dff99e2c
/etc/apparmor.d/abstractions/user-mail,cd4661ae9673ceee7c0ab4a895fec0e67e65cb3095bf26c034d9e01fb32fd221
/etc/apparmor.d/abstractions/user-manpages,db601eb07c4c35273678dfe301d0103d584a254d8a572585d261c80d038f9288
/etc/apparmor.d/abstractions/user-tmp,167c651bfae8e979dc2435624e7b7b2656700ea50d440c9b1242d4c78e682553
/etc/apparmor.d/abstractions/user-write,e41012d425b312eedde3354c231df17702bdf5dccc3cc5ee15f4096d4d589411
/etc/apparmor.d/abstractions/video,3ead03bae55e477977279863c9f3b2b4d5054065ec006c6373e13578cb2ad1df
/etc/apparmor.d/abstractions/vulkan,c77471b6546e6831c3b31ae2464bac49eb124ce44a690a27e3169cb32833e46f
/etc/apparmor.d/abstractions/wayland,97572a7ab4c2cd16400960acd0f2685d22a00dfea934ce701a1dd6bcb3b17d59
/etc/apparmor.d/abstractions/web-data,d637d20de1aa74a4a41f1877af158d0a5edf85c01529bfca259c1bb5e941fce0
/etc/apparmor.d/abstractions/winbind,7b8d0d4be6b424813feb37b119243cb125837acad63941386e1f9dda6f2ee704
/etc/apparmor.d/abstractions/wutmp,d2c5ceee84ae89d2d46a17d2ede157fe408f69bcaa45d8b0b2db3a048a3855a1
/etc/apparmor.d/abstractions/xad,668ce6f31870224c95193eaf999082bb898df56deee9ce8187fcfdb234e65bab
/etc/apparmor.d/abstractions/xdg-desktop,b0d091fc936122cfd5935cf7ae5d55c89e157bcac6babd9b48fb54603eb8312f
/etc/apparmor.d/abstractions/xdg-open,c1fdaa5916001f7a92a276efa05d37d3945ffd768536622e2eadda6368b486dd
/etc/apparmor.d/balena-etcher,1d9368cc563ec187b28b7ae8ba60134070264cb46c4eb2bde52d069df085f300
/etc/apparmor.d/brave,eebe51af71198110e28a5257155e49ab3f605123a0801cf31ceda5d605d39e38
/etc/apparmor.d/buildah,0a33a10c7a6f9e0c20142e846d0ed180231719b58357330afc310785926eb5e7
/etc/apparmor.d/busybox,a5400571e06d7a14426826d7bc1c99171d149cc32f54b375769497cd2ba07e62
/etc/apparmor.d/cam,ee77ef109bc454260ec3060ade62c03a16d51e1e8fe8424327445f371d07d827
/etc/apparmor.d/ch-checkns,f8edbc87d5d2194bb3aad0a3097777f6de85e2f02a3ed47c2c14c110028e286e
/etc/apparmor.d/ch-run,878b4558789115665ea7656564efa6958168be4fe22802fce7b1b0b977043d1b
/etc/apparmor.d/chrome,9da127c4af5d1639aa4102387a29a04548299a832c5f9e803a6b0c2cfb79ef76
/etc/apparmor.d/chromium,d698c2d935f1e7fa4824b5a99b61ce42b1864a93706799e038150a4b5043c185
/etc/apparmor.d/code,9fd4a3cc5f3bf64aefbed6ff4cab30fd60563d655ae2896197f152d07b726e9a
/etc/apparmor.d/crun,bda038f71140a5196c48112b0e73ba91d761245bf3eb2445357b7250c56d3511
/etc/apparmor.d/devhelp,d50b5f99200076f4f8d663816924a8bee1335213df0675eebc85ffcf3c507029
/etc/apparmor.d/element-desktop,a08cf4b246e56ec9ea7e1606935e87ecfd98b8516da334e58ff6ccc7c2f43a62
/etc/apparmor.d/epiphany,5251e560340781565cb97ab49f38e3952baaf26cd3fdc0d5f0de2bed32e40264
/etc/apparmor.d/evolution,7712cbee87dc8ca995e394e533a9f5d3d97215d14fdc1e0aae541d8fabd7b2b7
/etc/apparmor.d/firefox,e58d09fe9e3032daadaa4dc423beffa402d7618183a4f186c4300cd8770df384
/etc/apparmor.d/flatpak,11b8a9f19702fe3f68bb553e5de88a891f20c500ff4e62114260eaee28955a93
/etc/apparmor.d/foliate,e718e0623ddb2fc175c61c4a46f184adef8221bb6381524e8893cc449caa8c5b
/etc/apparmor.d/geary,06b5b5927cd323ac4277391b17319ace8bcacaaffbf55d68e6e4a8dee8a1059e
/etc/apparmor.d/github-desktop,f722eb99e4e3e946eb42901c23233abb9f21887ef23c2765f7e052cb7f1a556c
/etc/apparmor.d/goldendict,040b36200d6c7c709cc1c38bf9c50e40e4b7139da9fd03da6bec4dc39f136045
